id,speaker_header,polarity,subjectivity
418,hamlet34_13_2,0.0,0.0
419,hamlet34_13_3,0.0,0.0
420,hamlet34_13_4,0.0,0.0
421,hamlet34_13_5,0.0,0.0
422,hamlet34_13_6,0.0,0.0
423,hamlet34_13_7,0.0,0.0
424,hamlet34_13_8,0.0,0.0
425,hamlet34_13_9,0.0,0.0
426,hamlet34_13_10,0.7,0.9
427,hamlet34_13_11,0.0,0.0
428,hamlet34_13_12,0.0,0.0
429,hamlet34_13_13,0.5,0.6
430,hamlet34_13_14,-0.208333333333,0.308333333333
431,hamlet34_13_15,0.5,0.888888888889
432,hamlet34_13_16,0.0,0.0
433,hamlet34_13_17,0.0,0.5
434,hamlet34_13_18,0.0,0.0
435,hamlet34_13_19,-0.182142857143,0.753571428571
436,hamlet34_13_20,0.0,0.0
437,hamlet34_13_21,0.0,0.0
438,hamlet34_13_22,0.233333333333,0.8
439,hamlet52_13_1,0.0,0.0
440,hamlet52_13_2,0.285714285714,0.535714285714
441,hamlet52_13_3,0.0,0.0
442,hamlet12_13_1,0.0,0.0
443,hamlet22_14_1,0.0,0.0
444,hamlet51_14_1,0.25,0.9
445,hamlet51_14_2,0.0,0.0
446,hamlet51_14_3,0.1,0.4
447,hamlet51_14_4,-0.05,0.4
448,hamlet15_14_1,0.0,0.0
449,hamlet15_14_2,0.0,0.0
450,hamlet32_14_1,0.0,0.0
451,hamlet34_14_1,-0.9,0.95
452,hamlet52_14_1,-0.78,1.0
453,hamlet52_14_2,0.0,0.0
454,hamlet12_14_1,0.0,0.0
455,hamlet22_15_1,0.0681818181818,0.25
456,hamlet51_15_1,-0.05,0.4
457,hamlet15_15_1,0.0,0.0
458,hamlet15_15_2,0.0,0.0
459,hamlet15_15_3,-0.4,0.7
460,hamlet32_15_1,-0.3125,0.6875
461,hamlet34_15_1,0.0,0.0
462,hamlet34_15_2,0.0,0.0
463,hamlet34_15_3,0.0,0.0
464,hamlet34_15_4,0.625,1.0
465,hamlet52_15_1,0.225,0.575
466,hamlet12_15_1,0.0,0.0
467,hamlet51_16_1,0.0,0.0
468,hamlet15_16_1,0.0,0.0
469,hamlet32_16_1,0.0,0.0
470,hamlet34_16_1,0.0,0.0
471,hamlet34_16_2,0.0,0.0
472,hamlet34_16_3,0.0,0.0
473,hamlet52_16_1,0.0,0.0
474,hamlet22_16_1,-0.4,0.7
475,hamlet22_16_2,0.425,0.575
476,hamlet22_16_3,0.0,0.0
477,hamlet22_16_4,0.0,0.0
478,hamlet12_16_1,0.0,0.0
479,hamlet22_17_1,0.1,0.4
480,hamlet22_17_2,-0.175,0.65
481,hamlet22_17_3,0.455555555556,0.477777777778
482,hamlet51_17_1,0.0,0.0
483,hamlet15_17_1,0.285714285714,0.535714285714
484,hamlet15_17_2,0.285714285714,0.535714285714
485,hamlet15_17_3,0.3,0.466666666667
486,hamlet15_17_4,0.1,0.8
487,hamlet32_17_1,0.7,0.9
488,hamlet34_17_1,0.2,0.5
489,hamlet34_17_2,0.0,0.0
490,hamlet52_17_1,-0.6,0.7
491,hamlet52_17_2,0.333333333333,0.5
492,hamlet52_17_3,0.25,0.5
493,hamlet12_17_1,0.5,0.6
494,hamlet51_18_1,-0.625,1.0
495,hamlet22_18_1,0.0,0.0
496,hamlet15_18_1,-0.5,1.0
497,hamlet15_18_2,0.0,0.0
498,hamlet32_18_1,0.0,0.0
499,hamlet34_18_1,0.0,0.0
500,hamlet52_18_1,0.0,0.0
501,hamlet52_18_2,0.0,0.0
502,hamlet12_18_1,0.0,0.0
503,hamlet51_19_1,-0.05,0.15
504,hamlet22_19_1,0.7,0.6
505,hamlet22_19_2,-0.25,0.75
506,hamlet15_19_1,0.2,0.2
507,hamlet15_19_2,0.55,0.7
508,hamlet15_19_3,0.15,0.6
